t_idx,DateTime,HourOfDay,DayOfWeek,IsWeekend
733,2004-04-10 07:00,7,7,1
734,2004-04-10 08:00,8,7,1
735,2004-04-10 09:00,9,7,1
736,2004-04-10 10:00,10,7,1
737,2004-04-10 11:00,11,7,1
738,2004-04-10 12:00,12,7,1
739,2004-04-10 13:00,13,7,1
740,2004-04-10 14:00,14,7,1
741,2004-04-10 15:00,15,7,1
742,2004-04-10 16:00,16,7,1
743,2004-04-10 17:00,17,7,1
744,2004-04-10 18:00,18,7,1
745,2004-04-10 19:00,19,7,1
746,2004-04-10 20:00,20,7,1
747,2004-04-10 21:00,21,7,1
748,2004-04-10 22:00,22,7,1
749,2004-04-10 23:00,23,7,1
750,2004-04-11 00:00,0,1,1
751,2004-04-11 01:00,1,1,1
752,2004-04-11 02:00,2,1,1
753,2004-04-11 03:00,3,1,1
754,2004-04-11 04:00,4,1,1
755,2004-04-11 05:00,5,1,1
756,2004-04-11 06:00,6,1,1
757,2004-04-11 07:00,7,1,1
758,2004-04-11 08:00,8,1,1
759,2004-04-11 09:00,9,1,1
760,2004-04-11 10:00,10,1,1
761,2004-04-11 11:00,11,1,1
762,2004-04-11 12:00,12,1,1
763,2004-04-11 13:00,13,1,1
764,2004-04-11 14:00,14,1,1
765,2004-04-11 15:00,15,1,1
766,2004-04-11 16:00,16,1,1
767,2004-04-11 17:00,17,1,1
768,2004-04-11 18:00,18,1,1
769,2004-04-11 19:00,19,1,1
770,2004-04-11 20:00,20,1,1
771,2004-04-11 21:00,21,1,1
772,2004-04-11 22:00,22,1,1
773,2004-04-11 23:00,23,1,1
774,2004-04-12 00:00,0,2,0
775,2004-04-12 01:00,1,2,0
776,2004-04-12 02:00,2,2,0
777,2004-04-12 03:00,3,2,0
778,2004-04-12 04:00,4,2,0
779,2004-04-12 05:00,5,2,0
780,2004-04-12 06:00,6,2,0
781,2004-04-12 07:00,7,2,0
782,2004-04-12 08:00,8,2,0
783,2004-04-12 09:00,9,2,0
784,2004-04-12 10:00,10,2,0
785,2004-04-12 11:00,11,2,0
786,2004-04-12 12:00,12,2,0
787,2004-04-12 13:00,13,2,0
788,2004-04-12 14:00,14,2,0
789,2004-04-12 15:00,15,2,0
790,2004-04-12 16:00,16,2,0
791,2004-04-12 17:00,17,2,0
792,2004-04-12 18:00,18,2,0
793,2004-04-12 19:00,19,2,0
794,2004-04-12 20:00,20,2,0
795,2004-04-12 21:00,21,2,0
796,2004-04-12 22:00,22,2,0
797,2004-04-12 23:00,23,2,0
798,2004-04-13 00:00,0,3,0
799,2004-04-13 01:00,1,3,0
800,2004-04-13 02:00,2,3,0
801,2004-04-13 03:00,3,3,0
802,2004-04-13 04:00,4,3,0
803,2004-04-13 05:00,5,3,0
804,2004-04-13 06:00,6,3,0
805,2004-04-13 07:00,7,3,0
806,2004-04-13 08:00,8,3,0
807,2004-04-13 09:00,9,3,0
808,2004-04-13 10:00,10,3,0
809,2004-04-13 11:00,11,3,0
810,2004-04-13 12:00,12,3,0
811,2004-04-13 13:00,13,3,0
812,2004-04-13 14:00,14,3,0
813,2004-04-13 15:00,15,3,0
814,2004-04-13 16:00,16,3,0
815,2004-04-13 17:00,17,3,0
816,2004-04-13 18:00,18,3,0
817,2004-04-13 19:00,19,3,0
818,2004-04-13 20:00,20,3,0
819,2004-04-13 21:00,21,3,0
820,2004-04-13 22:00,22,3,0
821,2004-04-13 23:00,23,3,0
822,2004-04-14 00:00,0,4,0
823,2004-04-14 01:00,1,4,0
824,2004-04-14 02:00,2,4,0
825,2004-04-14 03:00,3,4,0
826,2004-04-14 04:00,4,4,0
827,2004-04-14 05:00,5,4,0
828,2004-04-14 06:00,6,4,0
829,2004-04-14 07:00,7,4,0
830,2004-04-14 08:00,8,4,0
831,2004-04-14 09:00,9,4,0
832,2004-04-14 10:00,10,4,0
833,2004-04-14 11:00,11,4,0
834,2004-04-14 12:00,12,4,0
835,2004-04-14 13:00,13,4,0
836,2004-04-14 14:00,14,4,0
837,2004-04-14 15:00,15,4,0
838,2004-04-14 16:00,16,4,0
839,2004-04-14 17:00,17,4,0
840,2004-04-14 18:00,18,4,0
841,2004-04-14 19:00,19,4,0
842,2004-04-14 20:00,20,4,0
843,2004-04-14 21:00,21,4,0
844,2004-04-14 22:00,22,4,0
845,2004-04-14 23:00,23,4,0
846,2004-04-15 00:00,0,5,0
847,2004-04-15 01:00,1,5,0
848,2004-04-15 02:00,2,5,0
849,2004-04-15 03:00,3,5,0
850,2004-04-15 04:00,4,5,0
851,2004-04-15 05:00,5,5,0
852,2004-04-15 06:00,6,5,0
853,2004-04-15 07:00,7,5,0
854,2004-04-15 08:00,8,5,0
855,2004-04-15 09:00,9,5,0
856,2004-04-15 10:00,10,5,0
857,2004-04-15 11:00,11,5,0
858,2004-04-15 12:00,12,5,0
859,2004-04-15 13:00,13,5,0
860,2004-04-15 14:00,14,5,0
861,2004-04-15 15:00,15,5,0
862,2004-04-15 16:00,16,5,0
863,2004-04-15 17:00,17,5,0
864,2004-04-15 18:00,18,5,0
865,2004-04-15 19:00,19,5,0
866,2004-04-15 20:00,20,5,0
867,2004-04-15 21:00,21,5,0
868,2004-04-15 22:00,22,5,0
869,2004-04-15 23:00,23,5,0
870,2004-04-16 00:00,0,6,0
871,2004-04-16 01:00,1,6,0
872,2004-04-16 02:00,2,6,0
873,2004-04-16 03:00,3,6,0
874,2004-04-16 04:00,4,6,0
875,2004-04-16 05:00,5,6,0
876,2004-04-16 06:00,6,6,0
877,2004-04-16 07:00,7,6,0
878,2004-04-16 08:00,8,6,0
879,2004-04-16 09:00,9,6,0
880,2004-04-16 10:00,10,6,0
881,2004-04-16 11:00,11,6,0
882,2004-04-16 12:00,12,6,0
883,2004-04-16 13:00,13,6,0
884,2004-04-16 14:00,14,6,0
885,2004-04-16 15:00,15,6,0
886,2004-04-16 16:00,16,6,0
887,2004-04-16 17:00,17,6,0
888,2004-04-16 18:00,18,6,0
889,2004-04-16 19:00,19,6,0
890,2004-04-16 20:00,20,6,0
891,2004-04-16 21:00,21,6,0
892,2004-04-16 22:00,22,6,0
893,2004-04-16 23:00,23,6,0
894,2004-04-17 00:00,0,7,1
895,2004-04-17 01:00,1,7,1
896,2004-04-17 02:00,2,7,1
897,2004-04-17 03:00,3,7,1
898,2004-04-17 04:00,4,7,1
899,2004-04-17 05:00,5,7,1
900,2004-04-17 06:00,6,7,1
901,2004-04-17 07:00,7,7,1
902,2004-04-17 08:00,8,7,1
903,2004-04-17 09:00,9,7,1
904,2004-04-17 10:00,10,7,1
905,2004-04-17 11:00,11,7,1
906,2004-04-17 12:00,12,7,1
907,2004-04-17 13:00,13,7,1
908,2004-04-17 14:00,14,7,1
909,2004-04-17 15:00,15,7,1
910,2004-04-17 16:00,16,7,1
911,2004-04-17 17:00,17,7,1
912,2004-04-17 18:00,18,7,1
913,2004-04-17 19:00,19,7,1
914,2004-04-17 20:00,20,7,1
915,2004-04-17 21:00,21,7,1
916,2004-04-17 22:00,22,7,1
917,2004-04-17 23:00,23,7,1
918,2004-04-18 00:00,0,1,1
919,2004-04-18 01:00,1,1,1
920,2004-04-18 02:00,2,1,1
921,2004-04-18 03:00,3,1,1
922,2004-04-18 04:00,4,1,1
923,2004-04-18 05:00,5,1,1
924,2004-04-18 06:00,6,1,1
925,2004-04-18 07:00,7,1,1
926,2004-04-18 08:00,8,1,1
927,2004-04-18 09:00,9,1,1
928,2004-04-18 10:00,10,1,1
929,2004-04-18 11:00,11,1,1
930,2004-04-18 12:00,12,1,1
931,2004-04-18 13:00,13,1,1
932,2004-04-18 14:00,14,1,1
933,2004-04-18 15:00,15,1,1
934,2004-04-18 16:00,16,1,1
935,2004-04-18 17:00,17,1,1
936,2004-04-18 18:00,18,1,1
937,2004-04-18 19:00,19,1,1
938,2004-04-18 20:00,20,1,1
939,2004-04-18 21:00,21,1,1
940,2004-04-18 22:00,22,1,1
941,2004-04-18 23:00,23,1,1
942,2004-04-19 00:00,0,2,0
943,2004-04-19 01:00,1,2,0
944,2004-04-19 02:00,2,2,0
945,2004-04-19 03:00,3,2,0
946,2004-04-19 04:00,4,2,0
947,2004-04-19 05:00,5,2,0
948,2004-04-19 06:00,6,2,0
949,2004-04-19 07:00,7,2,0
950,2004-04-19 08:00,8,2,0
951,2004-04-19 09:00,9,2,0
952,2004-04-19 10:00,10,2,0
953,2004-04-19 11:00,11,2,0
954,2004-04-19 12:00,12,2,0
955,2004-04-19 13:00,13,2,0
956,2004-04-19 14:00,14,2,0
957,2004-04-19 15:00,15,2,0
958,2004-04-19 16:00,16,2,0
959,2004-04-19 17:00,17,2,0
960,2004-04-19 18:00,18,2,0
961,2004-04-19 19:00,19,2,0
962,2004-04-19 20:00,20,2,0
963,2004-04-19 21:00,21,2,0
964,2004-04-19 22:00,22,2,0
965,2004-04-19 23:00,23,2,0
966,2004-04-20 00:00,0,3,0
967,2004-04-20 01:00,1,3,0
968,2004-04-20 02:00,2,3,0
969,2004-04-20 03:00,3,3,0
970,2004-04-20 04:00,4,3,0
971,2004-04-20 05:00,5,3,0
972,2004-04-20 06:00,6,3,0
973,2004-04-20 07:00,7,3,0
974,2004-04-20 08:00,8,3,0
975,2004-04-20 09:00,9,3,0
976,2004-04-20 10:00,10,3,0
977,2004-04-20 11:00,11,3,0
978,2004-04-20 12:00,12,3,0
979,2004-04-20 13:00,13,3,0
980,2004-04-20 14:00,14,3,0
981,2004-04-20 15:00,15,3,0
982,2004-04-20 16:00,16,3,0
983,2004-04-20 17:00,17,3,0
984,2004-04-20 18:00,18,3,0
985,2004-04-20 19:00,19,3,0
986,2004-04-20 20:00,20,3,0
987,2004-04-20 21:00,21,3,0
988,2004-04-20 22:00,22,3,0
989,2004-04-20 23:00,23,3,0
990,2004-04-21 00:00,0,4,0
991,2004-04-21 01:00,1,4,0
992,2004-04-21 02:00,2,4,0
993,2004-04-21 03:00,3,4,0
994,2004-04-21 04:00,4,4,0
995,2004-04-21 05:00,5,4,0
996,2004-04-21 06:00,6,4,0
997,2004-04-21 07:00,7,4,0
998,2004-04-21 08:00,8,4,0
999,2004-04-21 09:00,9,4,0
1000,2004-04-21 10:00,10,4,0
1001,2004-04-21 11:00,11,4,0
1002,2004-04-21 12:00,12,4,0
1003,2004-04-21 13:00,13,4,0
1004,2004-04-21 14:00,14,4,0
1005,2004-04-21 15:00,15,4,0
1006,2004-04-21 16:00,16,4,0
1007,2004-04-21 17:00,17,4,0
1008,2004-04-21 18:00,18,4,0
1009,2004-04-21 19:00,19,4,0
1010,2004-04-21 20:00,20,4,0
1011,2004-04-21 21:00,21,4,0
1012,2004-04-21 22:00,22,4,0
1013,2004-04-21 23:00,23,4,0
1014,2004-04-22 00:00,0,5,0
1015,2004-04-22 01:00,1,5,0
1016,2004-04-22 02:00,2,5,0
1017,2004-04-22 03:00,3,5,0
1018,2004-04-22 04:00,4,5,0
1019,2004-04-22 05:00,5,5,0
1020,2004-04-22 06:00,6,5,0
1021,2004-04-22 07:00,7,5,0
1022,2004-04-22 08:00,8,5,0
1023,2004-04-22 09:00,9,5,0
1024,2004-04-22 10:00,10,5,0
1025,2004-04-22 11:00,11,5,0
1026,2004-04-22 12:00,12,5,0
1027,2004-04-22 13:00,13,5,0
1028,2004-04-22 14:00,14,5,0
1029,2004-04-22 15:00,15,5,0
1030,2004-04-22 16:00,16,5,0
1031,2004-04-22 17:00,17,5,0
1032,2004-04-22 18:00,18,5,0
1033,2004-04-22 19:00,19,5,0
1034,2004-04-22 20:00,20,5,0
1035,2004-04-22 21:00,21,5,0
1036,2004-04-22 22:00,22,5,0
1037,2004-04-22 23:00,23,5,0
1038,2004-04-23 00:00,0,6,0
1039,2004-04-23 01:00,1,6,0
1040,2004-04-23 02:00,2,6,0
1041,2004-04-23 03:00,3,6,0
1042,2004-04-23 04:00,4,6,0
1043,2004-04-23 05:00,5,6,0
1044,2004-04-23 06:00,6,6,0
1045,2004-04-23 07:00,7,6,0
1046,2004-04-23 08:00,8,6,0
1047,2004-04-23 09:00,9,6,0
1048,2004-04-23 10:00,10,6,0
1049,2004-04-23 11:00,11,6,0
1050,2004-04-23 12:00,12,6,0
1051,2004-04-23 13:00,13,6,0
1052,2004-04-23 14:00,14,6,0
1053,2004-04-23 15:00,15,6,0
1054,2004-04-23 16:00,16,6,0
1055,2004-04-23 17:00,17,6,0
1056,2004-04-23 18:00,18,6,0
1057,2004-04-23 19:00,19,6,0
1058,2004-04-23 20:00,20,6,0
1059,2004-04-23 21:00,21,6,0
1060,2004-04-23 22:00,22,6,0
1061,2004-04-23 23:00,23,6,0
1062,2004-04-24 00:00,0,7,1
1063,2004-04-24 01:00,1,7,1
1064,2004-04-24 02:00,2,7,1
1065,2004-04-24 03:00,3,7,1
1066,2004-04-24 04:00,4,7,1
1067,2004-04-24 05:00,5,7,1
1068,2004-04-24 06:00,6,7,1
1069,2004-04-24 07:00,7,7,1
1070,2004-04-24 08:00,8,7,1
1071,2004-04-24 09:00,9,7,1
1072,2004-04-24 10:00,10,7,1
1073,2004-04-24 11:00,11,7,1
1074,2004-04-24 12:00,12,7,1
1075,2004-04-24 13:00,13,7,1
1076,2004-04-24 14:00,14,7,1
1077,2004-04-24 15:00,15,7,1
1078,2004-04-24 16:00,16,7,1
1079,2004-04-24 17:00,17,7,1
1080,2004-04-24 18:00,18,7,1
1081,2004-04-24 19:00,19,7,1
1082,2004-04-24 20:00,20,7,1
1083,2004-04-24 21:00,21,7,1
1084,2004-04-24 22:00,22,7,1
1085,2004-04-24 23:00,23,7,1
1086,2004-04-25 00:00,0,1,1
1087,2004-04-25 01:00,1,1,1
1088,2004-04-25 02:00,2,1,1
1089,2004-04-25 03:00,3,1,1
1090,2004-04-25 04:00,4,1,1
1091,2004-04-25 05:00,5,1,1
1092,2004-04-25 06:00,6,1,1
1093,2004-04-25 07:00,7,1,1
1094,2004-04-25 08:00,8,1,1
1095,2004-04-25 09:00,9,1,1
1096,2004-04-25 10:00,10,1,1
1097,2004-04-25 11:00,11,1,1
1098,2004-04-25 12:00,12,1,1
1099,2004-04-25 13:00,13,1,1
1100,2004-04-25 14:00,14,1,1
1101,2004-04-25 15:00,15,1,1
1102,2004-04-25 16:00,16,1,1
1103,2004-04-25 17:00,17,1,1
1104,2004-04-25 18:00,18,1,1
1105,2004-04-25 19:00,19,1,1
1106,2004-04-25 20:00,20,1,1
1107,2004-04-25 21:00,21,1,1
1108,2004-04-25 22:00,22,1,1
1109,2004-04-25 23:00,23,1,1
1110,2004-04-26 00:00,0,2,0
1111,2004-04-26 01:00,1,2,0
1112,2004-04-26 02:00,2,2,0
1113,2004-04-26 03:00,3,2,0
1114,2004-04-26 04:00,4,2,0
1115,2004-04-26 05:00,5,2,0
1116,2004-04-26 06:00,6,2,0
1117,2004-04-26 07:00,7,2,0
1118,2004-04-26 08:00,8,2,0
1119,2004-04-26 09:00,9,2,0
1120,2004-04-26 10:00,10,2,0
1121,2004-04-26 11:00,11,2,0
1122,2004-04-26 12:00,12,2,0
1123,2004-04-26 13:00,13,2,0
1124,2004-04-26 14:00,14,2,0
1125,2004-04-26 15:00,15,2,0
1126,2004-04-26 16:00,16,2,0
1127,2004-04-26 17:00,17,2,0
1128,2004-04-26 18:00,18,2,0
1129,2004-04-26 19:00,19,2,0
1130,2004-04-26 20:00,20,2,0
1131,2004-04-26 21:00,21,2,0
1132,2004-04-26 22:00,22,2,0
1133,2004-04-26 23:00,23,2,0
1134,2004-04-27 00:00,0,3,0
1135,2004-04-27 01:00,1,3,0
1136,2004-04-27 02:00,2,3,0
1137,2004-04-27 03:00,3,3,0
1138,2004-04-27 04:00,4,3,0
1139,2004-04-27 05:00,5,3,0
1140,2004-04-27 06:00,6,3,0
1141,2004-04-27 07:00,7,3,0
1142,2004-04-27 08:00,8,3,0
1143,2004-04-27 09:00,9,3,0
1144,2004-04-27 10:00,10,3,0
1145,2004-04-27 11:00,11,3,0
1146,2004-04-27 12:00,12,3,0
1147,2004-04-27 13:00,13,3,0
1148,2004-04-27 14:00,14,3,0
1149,2004-04-27 15:00,15,3,0
1150,2004-04-27 16:00,16,3,0
1151,2004-04-27 17:00,17,3,0
1152,2004-04-27 18:00,18,3,0
1153,2004-04-27 19:00,19,3,0
1154,2004-04-27 20:00,20,3,0
1155,2004-04-27 21:00,21,3,0
1156,2004-04-27 22:00,22,3,0
1157,2004-04-27 23:00,23,3,0
1158,2004-04-28 00:00,0,4,0
1159,2004-04-28 01:00,1,4,0
1160,2004-04-28 02:00,2,4,0
1161,2004-04-28 03:00,3,4,0
1162,2004-04-28 04:00,4,4,0
1163,2004-04-28 05:00,5,4,0
1164,2004-04-28 06:00,6,4,0
1165,2004-04-28 07:00,7,4,0
1166,2004-04-28 08:00,8,4,0
1167,2004-04-28 09:00,9,4,0
1168,2004-04-28 10:00,10,4,0
1169,2004-04-28 11:00,11,4,0
1170,2004-04-28 12:00,12,4,0
1171,2004-04-28 13:00,13,4,0
1172,2004-04-28 14:00,14,4,0
1173,2004-04-28 15:00,15,4,0
1174,2004-04-28 16:00,16,4,0
1175,2004-04-28 17:00,17,4,0
1176,2004-04-28 18:00,18,4,0
1177,2004-04-28 19:00,19,4,0
1178,2004-04-28 20:00,20,4,0
1179,2004-04-28 21:00,21,4,0
1180,2004-04-28 22:00,22,4,0
1181,2004-04-28 23:00,23,4,0
1182,2004-04-29 00:00,0,5,0
1183,2004-04-29 01:00,1,5,0
1184,2004-04-29 02:00,2,5,0
1185,2004-04-29 03:00,3,5,0
1186,2004-04-29 04:00,4,5,0
1187,2004-04-29 05:00,5,5,0
1188,2004-04-29 06:00,6,5,0
1189,2004-04-29 07:00,7,5,0
1190,2004-04-29 08:00,8,5,0
1191,2004-04-29 09:00,9,5,0
1192,2004-04-29 10:00,10,5,0
1193,2004-04-29 11:00,11,5,0
1194,2004-04-29 12:00,12,5,0
1195,2004-04-29 13:00,13,5,0
1196,2004-04-29 14:00,14,5,0
1197,2004-04-29 15:00,15,5,0
1198,2004-04-29 16:00,16,5,0
1199,2004-04-29 17:00,17,5,0
1200,2004-04-29 18:00,18,5,0
1201,2004-04-29 19:00,19,5,0
1202,2004-04-29 20:00,20,5,0
1203,2004-04-29 21:00,21,5,0
1204,2004-04-29 22:00,22,5,0
1205,2004-04-29 23:00,23,5,0
1206,2004-04-30 00:00,0,6,0
1207,2004-04-30 01:00,1,6,0
1208,2004-04-30 02:00,2,6,0
1209,2004-04-30 03:00,3,6,0
1210,2004-04-30 04:00,4,6,0
1211,2004-04-30 05:00,5,6,0
1212,2004-04-30 06:00,6,6,0
1213,2004-04-30 07:00,7,6,0
1214,2004-04-30 08:00,8,6,0
1215,2004-04-30 09:00,9,6,0
1216,2004-04-30 10:00,10,6,0
1217,2004-04-30 11:00,11,6,0
1218,2004-04-30 12:00,12,6,0
1219,2004-04-30 13:00,13,6,0
1220,2004-04-30 14:00,14,6,0
1221,2004-04-30 15:00,15,6,0
1222,2004-04-30 16:00,16,6,0
1223,2004-04-30 17:00,17,6,0
1224,2004-04-30 18:00,18,6,0
1225,2004-04-30 19:00,19,6,0
1226,2004-04-30 20:00,20,6,0
1227,2004-04-30 21:00,21,6,0
1228,2004-04-30 22:00,22,6,0
1229,2004-04-30 23:00,23,6,0
1230,2004-05-01 00:00,0,7,1
1231,2004-05-01 01:00,1,7,1
1232,2004-05-01 02:00,2,7,1
1233,2004-05-01 03:00,3,7,1
1234,2004-05-01 04:00,4,7,1
1235,2004-05-01 05:00,5,7,1
1236,2004-05-01 06:00,6,7,1
1237,2004-05-01 07:00,7,7,1
1238,2004-05-01 08:00,8,7,1
1239,2004-05-01 09:00,9,7,1
1240,2004-05-01 10:00,10,7,1
1241,2004-05-01 11:00,11,7,1
1242,2004-05-01 12:00,12,7,1
1243,2004-05-01 13:00,13,7,1
1244,2004-05-01 14:00,14,7,1
1245,2004-05-01 15:00,15,7,1
1246,2004-05-01 16:00,16,7,1
1247,2004-05-01 17:00,17,7,1
1248,2004-05-01 18:00,18,7,1
1249,2004-05-01 19:00,19,7,1
1250,2004-05-01 20:00,20,7,1
1251,2004-05-01 21:00,21,7,1
1252,2004-05-01 22:00,22,7,1
1253,2004-05-01 23:00,23,7,1
1254,2004-05-02 00:00,0,1,1
1255,2004-05-02 01:00,1,1,1
1256,2004-05-02 02:00,2,1,1
1257,2004-05-02 03:00,3,1,1
1258,2004-05-02 04:00,4,1,1
1259,2004-05-02 05:00,5,1,1
1260,2004-05-02 06:00,6,1,1
1261,2004-05-02 07:00,7,1,1
1262,2004-05-02 08:00,8,1,1
1263,2004-05-02 09:00,9,1,1
1264,2004-05-02 10:00,10,1,1
1265,2004-05-02 11:00,11,1,1
1266,2004-05-02 12:00,12,1,1
1267,2004-05-02 13:00,13,1,1
1268,2004-05-02 14:00,14,1,1
1269,2004-05-02 15:00,15,1,1
1270,2004-05-02 16:00,16,1,1
1271,2004-05-02 17:00,17,1,1
1272,2004-05-02 18:00,18,1,1
1273,2004-05-02 19:00,19,1,1
1274,2004-05-02 20:00,20,1,1
1275,2004-05-02 21:00,21,1,1
1276,2004-05-02 22:00,22,1,1
1277,2004-05-02 23:00,23,1,1
1278,2004-05-03 00:00,0,2,0
1279,2004-05-03 01:00,1,2,0
1280,2004-05-03 02:00,2,2,0
1281,2004-05-03 03:00,3,2,0
1282,2004-05-03 04:00,4,2,0
1283,2004-05-03 05:00,5,2,0
1284,2004-05-03 06:00,6,2,0
1285,2004-05-03 07:00,7,2,0
1286,2004-05-03 08:00,8,2,0
1287,2004-05-03 09:00,9,2,0
1288,2004-05-03 10:00,10,2,0
1289,2004-05-03 11:00,11,2,0
1290,2004-05-03 12:00,12,2,0
1291,2004-05-03 13:00,13,2,0
1292,2004-05-03 14:00,14,2,0
1293,2004-05-03 15:00,15,2,0
1294,2004-05-03 16:00,16,2,0
1295,2004-05-03 17:00,17,2,0
1296,2004-05-03 18:00,18,2,0
1297,2004-05-03 19:00,19,2,0
1298,2004-05-03 20:00,20,2,0
1299,2004-05-03 21:00,21,2,0
1300,2004-05-03 22:00,22,2,0
1301,2004-05-03 23:00,23,2,0
1302,2004-05-04 00:00,0,3,0
1303,2004-05-04 01:00,1,3,0
1304,2004-05-04 02:00,2,3,0
1305,2004-05-04 03:00,3,3,0
1306,2004-05-04 04:00,4,3,0
1307,2004-05-04 05:00,5,3,0
1308,2004-05-04 06:00,6,3,0
1309,2004-05-04 07:00,7,3,0
1310,2004-05-04 08:00,8,3,0
1311,2004-05-04 09:00,9,3,0
1312,2004-05-04 10:00,10,3,0
1313,2004-05-04 11:00,11,3,0
1314,2004-05-04 12:00,12,3,0
1315,2004-05-04 13:00,13,3,0
1316,2004-05-04 14:00,14,3,0
1317,2004-05-04 15:00,15,3,0
1318,2004-05-04 16:00,16,3,0
1319,2004-05-04 17:00,17,3,0
1320,2004-05-04 18:00,18,3,0
1321,2004-05-04 19:00,19,3,0
1322,2004-05-04 20:00,20,3,0
1323,2004-05-04 21:00,21,3,0
1324,2004-05-04 22:00,22,3,0
1325,2004-05-04 23:00,23,3,0
1326,2004-05-05 00:00,0,4,0
1327,2004-05-05 01:00,1,4,0
1328,2004-05-05 02:00,2,4,0
1329,2004-05-05 03:00,3,4,0
1330,2004-05-05 04:00,4,4,0
1331,2004-05-05 05:00,5,4,0
1332,2004-05-05 06:00,6,4,0
1333,2004-05-05 07:00,7,4,0
1334,2004-05-05 08:00,8,4,0
1335,2004-05-05 09:00,9,4,0
1336,2004-05-05 10:00,10,4,0
1337,2004-05-05 11:00,11,4,0
1338,2004-05-05 12:00,12,4,0
1339,2004-05-05 13:00,13,4,0
1340,2004-05-05 14:00,14,4,0
1341,2004-05-05 15:00,15,4,0
1342,2004-05-05 16:00,16,4,0
1343,2004-05-05 17:00,17,4,0
1344,2004-05-05 18:00,18,4,0
1345,2004-05-05 19:00,19,4,0
1346,2004-05-05 20:00,20,4,0
1347,2004-05-05 21:00,21,4,0
1348,2004-05-05 22:00,22,4,0
1349,2004-05-05 23:00,23,4,0
1350,2004-05-06 00:00,0,5,0
1351,2004-05-06 01:00,1,5,0
1352,2004-05-06 02:00,2,5,0
1353,2004-05-06 03:00,3,5,0
1354,2004-05-06 04:00,4,5,0
1355,2004-05-06 05:00,5,5,0
1356,2004-05-06 06:00,6,5,0
1357,2004-05-06 07:00,7,5,0
1358,2004-05-06 08:00,8,5,0
1359,2004-05-06 09:00,9,5,0
1360,2004-05-06 10:00,10,5,0
1361,2004-05-06 11:00,11,5,0
1362,2004-05-06 12:00,12,5,0
1363,2004-05-06 13:00,13,5,0
1364,2004-05-06 14:00,14,5,0
1365,2004-05-06 15:00,15,5,0
1366,2004-05-06 16:00,16,5,0
1367,2004-05-06 17:00,17,5,0
1368,2004-05-06 18:00,18,5,0
1369,2004-05-06 19:00,19,5,0
1370,2004-05-06 20:00,20,5,0
1371,2004-05-06 21:00,21,5,0
1372,2004-05-06 22:00,22,5,0
1373,2004-05-06 23:00,23,5,0
1374,2004-05-07 00:00,0,6,0
1375,2004-05-07 01:00,1,6,0
1376,2004-05-07 02:00,2,6,0
1377,2004-05-07 03:00,3,6,0
1378,2004-05-07 04:00,4,6,0
1379,2004-05-07 05:00,5,6,0
1380,2004-05-07 06:00,6,6,0
1381,2004-05-07 07:00,7,6,0
1382,2004-05-07 08:00,8,6,0
1383,2004-05-07 09:00,9,6,0
1384,2004-05-07 10:00,10,6,0
1385,2004-05-07 11:00,11,6,0
1386,2004-05-07 12:00,12,6,0
1387,2004-05-07 13:00,13,6,0
1388,2004-05-07 14:00,14,6,0
1389,2004-05-07 15:00,15,6,0
1390,2004-05-07 16:00,16,6,0
1391,2004-05-07 17:00,17,6,0
1392,2004-05-07 18:00,18,6,0
1393,2004-05-07 19:00,19,6,0
1394,2004-05-07 20:00,20,6,0
1395,2004-05-07 21:00,21,6,0
1396,2004-05-07 22:00,22,6,0
1397,2004-05-07 23:00,23,6,0
1398,2004-05-08 00:00,0,7,1
1399,2004-05-08 01:00,1,7,1
1400,2004-05-08 02:00,2,7,1
1401,2004-05-08 03:00,3,7,1
1402,2004-05-08 04:00,4,7,1
1403,2004-05-08 05:00,5,7,1
1404,2004-05-08 06:00,6,7,1
1405,2004-05-08 07:00,7,7,1
1406,2004-05-08 08:00,8,7,1
1407,2004-05-08 09:00,9,7,1
1408,2004-05-08 10:00,10,7,1
1409,2004-05-08 11:00,11,7,1
1410,2004-05-08 12:00,12,7,1
1411,2004-05-08 13:00,13,7,1
1412,2004-05-08 14:00,14,7,1
1413,2004-05-08 15:00,15,7,1
1414,2004-05-08 16:00,16,7,1
1415,2004-05-08 17:00,17,7,1
1416,2004-05-08 18:00,18,7,1
1417,2004-05-08 19:00,19,7,1
1418,2004-05-08 20:00,20,7,1
1419,2004-05-08 21:00,21,7,1
1420,2004-05-08 22:00,22,7,1
1421,2004-05-08 23:00,23,7,1
1422,2004-05-09 00:00,0,1,1
1423,2004-05-09 01:00,1,1,1
1424,2004-05-09 02:00,2,1,1
1425,2004-05-09 03:00,3,1,1
1426,2004-05-09 04:00,4,1,1
1427,2004-05-09 05:00,5,1,1
1428,2004-05-09 06:00,6,1,1
1429,2004-05-09 07:00,7,1,1
1430,2004-05-09 08:00,8,1,1
1431,2004-05-09 09:00,9,1,1
1432,2004-05-09 10:00,10,1,1
1433,2004-05-09 11:00,11,1,1
1434,2004-05-09 12:00,12,1,1
1435,2004-05-09 13:00,13,1,1
1436,2004-05-09 14:00,14,1,1
1437,2004-05-09 15:00,15,1,1
1438,2004-05-09 16:00,16,1,1
1439,2004-05-09 17:00,17,1,1
1440,2004-05-09 18:00,18,1,1
1441,2004-05-09 19:00,19,1,1
1442,2004-05-09 20:00,20,1,1
1443,2004-05-09 21:00,21,1,1
